# R_bin_left_edge R_bin_right_edge Entries
0.000000000000	0.000052500000	526329.750000000000
0.000052500000	0.000105000000	352158.312500000000
0.000105000000	0.000157500000	475615.000000000000
0.000157500000	0.000210000000	399150.531250000000
0.000210000000	0.000262500000	418023.843750000000
0.000262500000	0.000315000000	463146.187500000000
0.000315000000	0.000367500000	354927.906250000000
0.000367500000	0.000420000000	398619.656250000000
0.000420000000	0.000472500000	370001.468750000000
0.000472500000	0.000525000000	425961.437500000000
0.000525000000	0.000577500000	402221.156250000000
0.000577500000	0.000630000000	403846.093750000000
0.000630000000	0.000682500000	406359.593750000000
0.000682500000	0.000735000000	426837.937500000000
0.000735000000	0.000787500000	376285.031250000000
0.000787500000	0.000840000000	385618.656250000000
0.000840000000	0.000892500000	410792.437500000000
0.000892500000	0.000945000000	430827.843750000000
0.000945000000	0.000997500000	420056.968750000000
0.000997500000	0.001050000000	397323.500000000000
0.001050000000	0.001102500000	396980.281250000000
0.001102500000	0.001155000000	414562.406250000000
0.001155000000	0.001207500000	406183.906250000000
0.001207500000	0.001260000000	418245.625000000000
0.001260000000	0.001312500000	403592.625000000000
0.001312500000	0.001365000000	385163.968750000000
0.001365000000	0.001417500000	417476.625000000000
0.001417500000	0.001470000000	379642.468750000000
0.001470000000	0.001522500000	410505.000000000000
0.001522500000	0.001575000000	391950.937500000000
0.001575000000	0.001627500000	419082.562500000000
0.001627500000	0.001680000000	405812.968750000000
0.001680000000	0.001732500000	366375.843750000000
0.001732500000	0.001785000000	389756.281250000000
0.001785000000	0.001837500000	382547.156250000000
0.001837500000	0.001890000000	392260.875000000000
0.001890000000	0.001942500000	412238.468750000000
0.001942500000	0.001995000000	393648.906250000000
0.001995000000	0.002047500000	380965.968750000000
0.002047500000	0.002100000000	426346.218750000000
0.002100000000	0.002152500000	399296.281250000000
0.002152500000	0.002205000000	389988.562500000000
0.002205000000	0.002257500000	386257.968750000000
0.002257500000	0.002310000000	424797.343750000000
0.002310000000	0.002362500000	406757.718750000000
0.002362500000	0.002415000000	392609.937500000000
0.002415000000	0.002467500000	394027.656250000000
0.002467500000	0.002520000000	409030.906250000000
0.002520000000	0.002572500000	405611.187500000000
0.002572500000	0.002625000000	406997.937500000000
0.002625000000	0.002677500000	379102.062500000000
0.002677500000	0.002730000000	377262.625000000000
0.002730000000	0.002782500000	377336.093750000000
0.002782500000	0.002835000000	383914.281250000000
0.002835000000	0.002887500000	396756.781250000000
0.002887500000	0.002940000000	387430.031250000000
0.002940000000	0.002992500000	394079.531250000000
0.002992500000	0.003045000000	381298.625000000000
0.003045000000	0.003097500000	374110.687500000000
0.003097500000	0.003150000000	371604.500000000000
0.003150000000	0.003202500000	383488.718750000000
0.003202500000	0.003255000000	387501.843750000000
0.003255000000	0.003307500000	370381.843750000000
0.003307500000	0.003360000000	367379.656250000000
0.003360000000	0.003412500000	375879.562500000000
0.003412500000	0.003465000000	390550.500000000000
